胆沢,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
2016/1/7,344.34,7.56,9.4
2016/1/8,344.28,6.82,9.39
2016/1/9,344.2,6.82,9.39
2016/1/10,344.13,6.81,9.38
2016/1/11,344.06,6.48,9.37
2016/1/12,343.96,5.8,9.37
2016/1/13,343.86,5.81,9.38
2016/1/14,343.79,5.53,7.32
2016/1/15,343.76,5.29,6
2016/1/16,343.73,4.92,5.99
2016/1/17,343.71,4.92,5.99
2016/1/18,343.7,6.14,5.78
2016/1/19,343.71,5.99,5.28
2016/1/20,343.73,5.76,5.4
2016/1/21,343.71,4.92,5.99
2016/1/22,343.68,4.92,5.99
2016/1/23,343.65,4.56,5.99
2016/1/24,343.61,4.91,5.98
2016/1/25,343.59,4.91,5.98
2016/1/26,343.54,4.19,5.98
2016/1/27,343.51,4.91,5.98
2016/1/28,343.47,4.54,5.97
2016/1/29,343.41,4.11,6.97
2016/1/30,343.35,4.19,5.98
2016/1/31,343.3,4.56,5.99
2016/2/1,343.26,3.92,4.63
2016/2/2,343.26,4.17,3.81
2016/2/3,343.27,3.45,3.81
2016/2/4,343.27,4.16,3.8
2016/2/5,343.26,3.45,3.81
2016/2/6,343.26,3.81,3.81
2016/2/7,343.25,3.45,3.81
2016/2/8,343.24,3.45,3.81
2016/2/9,343.24,3.81,3.81
2016/2/10,343.25,4.17,3.81
2016/2/11,343.25,3.45,3.81
2016/2/12,343.23,3.45,3.81
2016/2/13,343.17,3.76,8.05
2016/2/14,343.18,11.68,3.82
2016/2/15,343.62,20.62,3.83
2016/2/16,343.91,10.98,3.83
2016/2/17,344.08,8.54,3.83
2016/2/18,344.17,7.06,5.22
2016/2/19,344.19,7.58,6.11
2016/2/20,344.17,8.15,12.93
2016/2/21,344.13,21.03,17.35
2016/2/22,344.15,13.67,17.35
2016/2/23,344,10.89,17.34
2016/2/24,343.79,8.75,17.33
2016/2/25,343.52,7.43,17.43
2016/2/26,343.31,7.05,10.27
2016/2/27,343.3,6.37,6.01
2016/2/28,343.32,6.02,6.02
2016/2/29,343.32,7.09,6.02
2016/3/1,343.34,6.01,6.01
2016/3/2,343.34,5.64,6
2016/3/3,343.34,6.36,6
2016/3/4,343.33,5.28,5.99
2016/3/5,343.31,5.28,5.99
2016/3/6,343.3,6.34,5.98
2016/3/7,343.4,15.98,5.98
2016/3/8,343.83,27.59,10.8
2016/3/9,344.19,24.41,17.43
2016/3/10,344.23,15.22,17.43
2016/3/11,344.12,11.93,17.41
2016/3/12,343.93,9.89,17.39
2016/3/13,343.71,8.79,17.37
2016/3/14,343.45,8.08,17.37
2016/3/15,343.25,8.05,11.98
2016/3/16,343.21,8.41,8.77
2016/3/17,343.25,11.39,6.75
2016/3/18,343.42,15.01,8.58
2016/3/19,343.7,26.89,12.6
2016/3/20,344.14,29.34,17.36
2016/3/21,344.29,19.2,17.36
2016/3/22,344.28,16.62,17.36
2016/3/23,344.25,14.78,17.35
2016/3/24,344.14,12.56,17.34
2016/3/25,343.99,10.88,17.32
2016/3/26,343.79,9.81,17.31
2016/3/27,343.58,9.48,17.34
2016/3/28,343.4,10.61,13.11
2016/3/29,343.44,14.14,10.57
2016/3/30,343.5,19.15,17.01
2016/3/31,343.68,25.95,17.37
2016/4/1,343.89,24.18,17.39
2016/4/2,344.08,22.07,17.37
2016/4/3,344.18,24.72,17.37
2016/4/4,344.86,54.79,12.62
2016/4/5,345.82,42.12,16.6
2016/4/6,346.33,36.39,21.29
2016/4/7,346.83,70.45,25.95
2016/4/8,348.26,80.91,44.44
2016/4/9,348.63,57.73,50.36
2016/4/10,348.67,45.51,51.25
2016/4/11,348.45,34.47,47.58
2016/4/12,348.05,24.94,41.54
2016/4/13,347.66,21.54,35.94
2016/4/14,347.48,37.09,33.49
2016/4/15,347.74,45.4,37
2016/4/16,347.72,30.33,36.73
2016/4/17,347.63,41.77,35.37
2016/4/18,347.98,50.74,40.34
2016/4/19,348.03,38.43,41.23
2016/4/20,347.93,31.81,35.81
2016/4/21,347.78,31.23,37.63
2016/4/22,347.73,38.41,37.21
2016/4/23,347.78,43.61,38.01
2016/4/24,347.92,41.57,39.97
2016/4/25,347.86,34.01,39.21
2016/4/26,347.73,32.91,37.31
2016/4/27,347.62,30.96,36.16
2016/4/28,347.58,45.41,35.81
2016/4/29,348.05,55.58,42.31
2016/4/30,348.08,36.81,42.88
2016/5/1,347.92,36.12,40.52
2016/5/2,347.79,32.53,38.93
2016/5/3,347.7,40.9,37.7
2016/5/4,348.01,57.49,42.18
2016/5/5,348.12,40.24,43.93
2016/5/6,347.98,34.59,41.81
2016/5/7,347.83,35.3,39.7
2016/5/8,347.71,32.78,37.98
2016/5/9,347.55,28.19,35.79
2016/5/10,347.42,36.06,34.06
2016/5/11,347.8,56.35,39.14
2016/5/12,348.01,44.29,42.29
2016/5/13,347.9,33.49,40.69
2016/5/14,347.71,29.09,37.89
2016/5/15,347.47,24.69,34.69
2016/5/16,347.23,22.87,31.67
2016/5/17,347.05,22.92,29.59
2016/5/18,346.84,18.79,27.31
2016/5/19,346.63,16.74,25.26
2016/5/20,346.41,14.93,23.83
2016/5/21,346.16,13.59,23.25
2016/5/22,345.93,14.05,21.66
2016/5/23,345.72,12.46,22.43
2016/5/24,345.43,11.93,23.15
2016/5/25,345.13,11.58,23.12
2016/5/26,344.81,11.31,23.08
2016/5/27,344.64,18.27,23.05
2016/5/28,344.36,10.89,23.02
2016/5/29,344.01,10,23
2016/5/30,343.64,9.73,22.95
2016/5/31,343.26,9.09,23.02
2016/6/1,342.94,11.97,18.99
2016/6/2,342.87,15.16,16.56
2016/6/3,342.75,10.98,17.96
2016/6/4,342.49,9.97,20.08
2016/6/5,342.19,9.31,20.1
2016/6/6,341.86,8.38,20.01
2016/6/7,341.51,7.44,20.1
2016/6/8,341.13,7.17,20.09
2016/6/9,340.76,7.39,19.79
2016/6/10,340.39,7.48,19.88
2016/6/11,339.99,6.2,20.09
2016/6/12,339.57,6.16,19.96
2016/6/13,339.23,10.78,17.68
2016/6/14,339.05,8.72,16.18
2016/6/15,338.78,7.1,16.11
2016/6/16,338.89,31.8,15.98
2016/6/17,339.46,32.61,15.53
2016/6/18,339.72,18.98,16.02
2016/6/19,339.72,13.83,16.13
2016/6/20,339.69,16.19,16.19
2016/6/21,339.62,12.26,16.2
2016/6/22,339.47,10.64,16.23
2016/6/23,339.33,14.58,16.22
2016/6/24,339.32,14.74,16.05
2016/6/25,339.46,23.89,15.68
2016/6/26,339.57,17.33,15.69
2016/6/27,339.58,14.35,15.99
2016/6/28,339.5,12.91,16.2
2016/6/29,339.38,11.6,16.2
2016/6/30,339.22,10.27,16.18
2016/7/1,339.02,9.37,16.17
2016/7/2,338.79,9.08,16.16
2016/7/3,338.59,9.07,16.15
2016/7/4,338.34,7.45,16.14
2016/7/5,338.06,7,16.22
2016/7/6,338.19,48.92,19.74
2016/7/7,338.98,28.48,22.04
2016/7/8,339,19.09,21.99
2016/7/9,338.86,16.93,22.08
2016/7/10,338.67,15,22.08
2016/7/11,338.42,12.72,22.05
2016/7/12,338.08,10.47,22.25
2016/7/13,337.69,9.56,22.15
2016/7/14,337.33,12.12,21.87
2016/7/15,337.03,10.1,16.34
2016/7/16,337.09,8.32,2.08
2016/7/17,337.3,9.39,3.41
2016/7/18,337.22,8.62,19.91
2016/7/19,336.79,8.43,21.97
2016/7/20,336.34,8.05,22.21
2016/7/21,335.87,7.57,22.38
2016/7/22,335.4,7.1,16.45
2016/7/23,335.39,6,2.08
2016/7/24,335.51,5.81,3.4
2016/7/25,335.32,5.85,20.01
2016/7/26,334.78,6.33,22.26
2016/7/27,334.25,7.46,22.18
2016/7/28,333.79,8.91,21.89
2016/7/29,333.31,6.79,21.78
2016/7/30,332.76,6.51,22.04
2016/7/31,332.21,6.25,21.99
2016/8/1,331.64,6.14,21.91
2016/8/2,331.1,9.42,21.51
2016/8/3,330.79,15.29,21.52
2016/8/4,330.5,10.37,21.75
2016/8/5,330.02,8.01,21.63
2016/8/6,329.49,7.28,21.56
2016/8/7,328.94,6.9,21.45
2016/8/8,328.37,6.68,21.39
2016/8/9,327.8,6.72,21.38
2016/8/10,327.2,5.5,21.29
2016/8/11,326.56,5.46,21.21
2016/8/12,325.9,4.67,21.12
2016/8/13,325.21,4.42,20.9
2016/8/14,324.51,4.23,20.91
2016/8/15,323.8,4.85,20.92
2016/8/16,323.1,4.81,20.62
2016/8/17,323.26,46.85,19.83
2016/8/18,324.02,18.14,15.85
2016/8/19,324.04,12.13,13.5
2016/8/20,324.1,23.53,13.47
2016/8/21,324.59,18.84,13.44
2016/8/22,324.79,48.13,12.99
2016/8/23,329.98,143.24,12.75
2016/8/24,331.56,30.69,13.26
2016/8/25,331.94,19.7,13.06
2016/8/26,332.11,16.53,12.59
2016/8/27,332.23,14.82,12.56
2016/8/28,332.26,12.25,12.53
2016/8/29,332.28,14.65,12.39
2016/8/30,332.98,67.17,12.11
2016/8/31,334.88,41.82,12.8
2016/9/1,335.4,21.79,13.35
2016/9/2,335.55,16.18,14.67
2016/9/3,335.54,13.45,14.66
2016/9/4,335.47,11.63,14.65
2016/9/5,335.36,10.19,13.51
2016/9/6,335.23,8.96,13.48
2016/9/7,335.08,8.68,13.46
2016/9/8,334.94,18.41,13.03
2016/9/9,335.93,41.57,9.81
2016/9/10,336.41,16.56,7.02
2016/9/11,336.64,12.32,6.16
2016/9/12,336.86,10.96,3.88
2016/9/13,337.31,25.75,3.79
2016/9/14,337.97,20.88,3.79
2016/9/15,338.42,15.7,3.79
2016/9/16,338.73,12.47,3.78
2016/9/17,338.98,11.18,3.77
2016/9/18,339.2,11,3.77
2016/9/19,339.4,9.68,3.77
2016/9/20,339.56,8.7,3.77
2016/9/21,339.7,8.03,3.76
2016/9/22,339.74,9.01,12.3
2016/9/23,339.63,13.8,17.09
2016/9/24,339.44,9.51,17.07
2016/9/25,339.23,8.71,12.32
2016/9/26,339.28,7.67,3.73
2016/9/27,339.4,7.68,3.74
2016/9/28,339.52,7.41,3.8
2016/9/29,339.65,8.77,3.84
2016/9/30,339.78,7.42,3.81
2016/10/1,339.78,6.97,13.21
2016/10/2,339.45,6.65,18.48
2016/10/3,339.09,6.8,18.53
2016/10/4,338.76,8.2,18.5
2016/10/5,338.4,6.53,18.44
2016/10/6,338.14,12.32,18.41
2016/10/7,337.87,8.29,18.36
2016/10/8,337.58,11.54,18.46
2016/10/9,337.7,27.28,18.47
2016/10/10,337.77,15.7,13.81
2016/10/11,337.99,12.39,3.87
2016/10/12,338.22,10.31,3.87
2016/10/13,338.39,8.7,3.87
2016/10/14,338.52,7.41,3.87
2016/10/15,338.62,6.77,3.87
2016/10/16,338.7,6.12,3.87
2016/10/17,338.77,6.12,3.87
2016/10/18,338.84,6.1,3.85
2016/10/19,338.89,5.13,3.84
2016/10/20,338.94,5.45,3.84
2016/10/21,338.96,4.14,3.82
2016/10/22,338.98,4.79,3.82
2016/10/23,339,3.82,3.82
2016/10/24,339.01,3.82,3.82
2016/10/25,339.01,4.79,3.82
2016/10/26,339.06,5.12,3.83
2016/10/27,339.06,3.79,5.72
2016/10/28,338.97,4.38,6.31
2016/10/29,338.97,5.03,3.74
2016/10/30,338.99,4.06,3.74
2016/10/31,339,4.23,3.91
2016/11/1,339.03,5.12,3.83
2016/11/2,339.06,4.45,3.81
2016/11/3,339.08,4.8,3.81
2016/11/4,339.14,6.12,3.82
2016/11/5,339.22,7.43,3.82
2016/11/6,339.37,8.41,3.81
2016/11/7,339.46,6.43,3.8
2016/11/8,339.54,8.07,3.8
2016/11/9,339.74,10.04,3.8
2016/11/10,339.87,7.09,3.8
2016/11/11,339.99,8.09,3.82
2016/11/12,340.19,14.53,3.82
2016/11/13,340.55,16.22,3.82
2016/11/14,340.92,14.54,3.82
2016/11/15,341.22,15.11,3.83
2016/11/16,341.51,11,3.82
2016/11/17,341.69,9.65,3.83
2016/11/18,341.85,8.97,3.84
2016/11/19,341.99,8.63,3.84
2016/11/20,342.16,10.81,3.84
2016/11/21,342.35,9.42,3.84
2016/11/22,342.49,8.37,3.84
2016/11/23,342.61,7.67,3.83
2016/11/24,342.71,7.32,3.83
2016/11/25,342.8,6.63,3.84
2016/11/26,342.87,6.28,3.84
2016/11/27,342.95,6.65,3.85
2016/11/28,343.04,7.39,3.85
2016/11/29,343.13,6.35,3.85
2016/11/30,343.2,6.34,3.84
2016/12/1,343.28,8.47,3.83
2016/12/2,343.51,12.41,3.83
2016/12/3,343.69,10.25,3.82
2016/12/4,343.88,10.25,3.82
2016/12/5,344.03,11.33,6.66
2016/12/6,344.33,29.4,12.85
2016/12/7,344.59,18.53,15.59
2016/12/8,344.6,13.83,16.4
2016/12/9,344.47,11.39,17.27
2016/12/10,344.32,11.06,17.31
2016/12/11,344.13,10.4,17.34
2016/12/12,343.91,9.1,17.32
2016/12/13,343.68,9.08,17.3
2016/12/14,343.51,9.43,11.93
2016/12/15,343.5,8.73,8.73
2016/12/16,343.49,8.73,8.73
2016/12/17,343.5,8.37,8.73
2016/12/18,343.48,8.02,8.73
2016/12/19,343.5,10.51,8.72
2016/12/20,343.55,11.22,8.72
2016/12/21,343.63,11.57,8.71
2016/12/22,343.72,12.65,8.72
2016/12/23,344.1,35.3,12.81
2016/12/24,344.5,22.84,17.32
2016/12/25,344.53,15.35,17.19
2016/12/26,344.44,12.78,17.19
2016/12/27,344.3,11.68,17.2
2016/12/28,344.2,10.95,11.69
2016/12/29,344.23,9.87,8.4
2016/12/30,344.26,9.14,8.4
2016/12/31,344.27,8.4,8.4
2017/1/1,344.26,8.02,8.39
2017/1/2,344.25,8.77,8.4
2017/1/3,344.28,9.14,8.4
2017/1/4,344.3,8.77,8.4
2017/1/5,344.29,7.66,8.4
2017/1/6,344.26,7.29,8.39
2017/1/7,344.23,6.92,8.39
2017/1/8,344.19,6.54,8.38
2017/1/9,344.15,7.64,8.38
2017/1/10,344.11,6.15,8.36
2017/1/11,344.06,6.92,8.36
2017/1/12,344.02,6.56,8.35
2017/1/13,343.97,6.56,8.35
2017/1/14,343.91,6.21,8.35
2017/1/15,343.84,5.84,8.34
2017/1/16,343.78,5.35,7.14
2017/1/17,343.75,5.16,5.87
2017/1/18,343.73,4.95,5.31
2017/1/19,343.73,4.95,5.31
2017/1/20,343.71,4.25,5.32
2017/1/21,343.68,4.61,5.32
2017/1/22,343.66,4.61,5.32
2017/1/23,343.64,4.96,5.32
2017/1/24,343.63,4.62,5.33
2017/1/25,343.6,4.26,5.33
2017/1/26,343.57,3.89,5.32
2017/1/27,343.54,4.96,5.32
2017/1/28,343.52,3.53,5.32
2017/1/29,343.48,4.25,5.32
2017/1/30,343.45,4.44,4.8
2017/1/31,343.45,4.11,4.47
2017/2/1,343.44,4.8,4.44
2017/2/2,343.45,4.37,4.37
2017/2/3,343.45,4,4.36
2017/2/4,343.43,3.64,4.35
2017/2/5,343.42,4.35,4.35
2017/2/6,343.42,4.35,4.35
2017/2/7,343.43,5.06,4.35
2017/2/8,343.43,3.65,4.36
2017/2/9,343.42,3.8,4.16
2017/2/10,343.41,4.31,4.31
2017/2/11,343.4,3.6,4.31
2017/2/12,343.39,3.6,4.31
2017/2/13,343.37,3.95,4.31
2017/2/14,343.34,3.6,4.31
2017/2/15,343.32,3.23,4.3
2017/2/16,343.3,3.61,4.32
2017/2/17,343.3,6.83,4.33
2017/2/18,343.41,7.2,4.34
2017/2/19,343.46,5.77,4.34
2017/2/20,343.5,5.77,3.98
2017/2/21,343.56,5.55,3.76
2017/2/22,343.59,4.82,3.75
2017/2/23,343.63,6.25,3.75
2017/2/24,343.73,6.61,3.75
2017/2/25,343.79,5.89,3.75
2017/2/26,343.84,5.54,3.75
2017/2/27,343.89,5.16,3.73
2017/2/28,343.93,4.79,3.72
2017/3/1,343.96,5.15,3.72
2017/3/2,343.99,4.74,3.67
2017/3/3,344.03,4.72,3.65
2017/3/4,344.05,4.77,3.7
2017/3/5,344.08,4.44,3.7
2017/3/6,344.1,4.8,3.7
2017/3/7,344.15,5.38,3.54
2017/3/8,344.21,5.68,3.47
2017/3/9,344.25,4.8,3.7
2017/3/10,344.29,5.17,3.7
2017/3/11,344.31,4.43,3.69
2017/3/12,344.33,4.06,3.69
2017/3/13,344.31,4.33,7.64
2017/3/14,344.17,5.25,10.4
2017/3/15,344.02,4.64,10.39
2017/3/16,343.85,4.32,10.39
2017/3/17,343.71,3.98,6.48
2017/3/18,343.7,4.49,4.13
2017/3/19,343.73,5.2,4.13
2017/3/20,343.76,5.92,4.13
2017/3/21,343.82,6.64,4.14
2017/3/22,343.89,6.28,4.14
2017/3/23,343.95,5.93,4.14
2017/3/24,344,6.29,4.15
2017/3/25,344.04,5.22,4.15
2017/3/26,344.07,5.24,4.15
2017/3/27,344.11,5.25,4.15
2017/3/28,344.14,5.62,4.15
2017/3/29,344.17,4.88,4.14
2017/3/30,344.21,7.09,4.15
2017/3/31,344.31,9.46,6.89
2017/4/1,344.32,8.92,10.02
2017/4/2,344.27,7.8,10.01
2017/4/3,344.22,8.92,10.02
2017/4/4,344.22,11.87,10.03
2017/4/5,344.32,17.45,13.41
2017/4/6,344.49,30.46,17.22
2017/4/7,345.21,57.73,17.33
2017/4/8,346.17,45.11,20.12
2017/4/9,346.83,51.62,26.01
2017/4/10,347.2,35.01,30.21
2017/4/11,347.25,38.58,30.58
2017/4/12,347.95,72.15,39.98
2017/4/13,348.19,36.7,43.67
2017/4/14,347.91,29.31,39.31
2017/4/15,347.83,43.3,38.1
2017/4/16,348.23,74.14,43.94
2017/4/17,348.91,69.06,54.31
2017/4/18,349.68,114.38,61.88
2017/4/19,350.42,78.72,69.61
2017/4/20,350.34,51.12,68.9
2017/4/21,349.76,38.66,63.13
2017/4/22,349.24,37.22,57.81
2017/4/23,348.79,34.56,53
2017/4/24,348.36,32.22,46.56
2017/4/25,348.12,39.01,43.11
2017/4/26,348.15,50.91,43.54
2017/4/27,348.42,54.28,47.72
2017/4/28,348.38,41.65,47.39
2017/4/29,348.22,38.14,45.11
2017/4/30,348.09,43.06,43.06
2017/5/1,348.17,45.53,44.19
2017/5/2,348.15,44.59,44.14
2017/5/3,348.15,42.69,44.26
2017/5/4,348.12,43.92,43.86
2017/5/5,348.17,50.36,44.56
2017/5/6,348.37,55.89,47.63
2017/5/7,348.45,45.49,49.11
2017/5/8,348.27,36.6,46.36
2017/5/9,348.04,35.04,42.69
2017/5/10,347.9,38.77,40.65
2017/5/11,348.01,51.16,42.25
2017/5/12,348.19,47.54,45.01
2017/5/13,348.32,71.47,46.82
2017/5/14,349.34,90.77,59.81
2017/5/15,349.62,69.43,62.79
2017/5/16,349.59,49.88,62.61
2017/5/17,349.17,39.99,58.38
2017/5/18,348.75,38.2,53.71
2017/5/19,348.4,35.19,48.24
2017/5/20,348.14,35.94,44.07
2017/5/21,347.99,37.47,41.81
2017/5/22,347.87,34.61,40.13
2017/5/23,347.73,31.87,38.2
2017/5/24,347.55,26.27,35.81
2017/5/25,347.33,24.64,32.98
2017/5/26,347.1,22.37,30.24
2017/5/27,347.01,27.1,28.97
2017/5/28,346.88,21.5,27.61
2017/5/29,346.73,20.66,26
2017/5/30,346.6,20.17,24.74
2017/5/31,346.49,20.76,23.78
2017/6/1,346.51,30.15,23.96
2017/6/2,346.72,34.33,25.81
2017/6/3,346.85,25.87,27.03
2017/6/4,346.74,20.12,25.93
2017/6/5,346.62,20.88,24.75
2017/6/6,346.49,17.8,23.61
2017/6/7,346.34,16.46,22.27
2017/6/8,346.26,20.9,21.67
2017/6/9,346.2,17.35,21.22
2017/6/10,346.09,16.52,20.38
2017/6/11,345.97,13.93,19.64
2017/6/12,345.82,13.18,18.89
2017/6/13,345.67,12.2,18.36
2017/6/14,345.5,11.84,18.2
2017/6/15,345.32,11.08,18.19
2017/6/16,345.13,10.7,18.16
2017/6/17,344.92,10.05,18.14
2017/6/18,344.69,9.29,18.11
2017/6/19,344.44,8.91,18.1
2017/6/20,344.18,8.52,17.71
2017/6/21,343.95,11.74,17.46
2017/6/22,343.83,12.1,17.46
2017/6/23,343.67,10.61,17.4
2017/6/24,343.46,9.31,17.17
2017/6/25,343.23,8.93,17.15
2017/6/26,343,8.71,17.16
2017/6/27,342.74,7.72,17.14
2017/6/28,342.46,6.74,16.85
2017/6/29,342.17,6.56,16.65
2017/6/30,341.89,8.41,16.62
2017/7/1,341.67,8.39,16.6
2017/7/2,341.42,7.69,16.58
2017/7/3,341.41,42.08,16.42
2017/7/4,342.31,34.85,16.38
2017/7/5,342.95,39.4,16.92
2017/7/6,343.31,23.36,18
2017/7/7,343.35,18.51,20.65
2017/7/8,343.2,13.76,21.26
2017/7/9,342.95,11.04,20.51
2017/7/10,342.66,9.9,20.36
2017/7/11,342.35,8.83,20.34
2017/7/12,342,8.37,21.45
2017/7/13,341.6,8.08,22.11
2017/7/14,341.2,6.99,16.91
2017/7/15,341.16,6,2.92
2017/7/16,341.28,10.57,2.36
2017/7/17,341.36,9.81,18.36
2017/7/18,340.97,8.25,22.07
2017/7/19,340.54,6.68,22.1
2017/7/20,340.07,5.8,22.06
2017/7/21,339.61,5.96,16.15
2017/7/22,339.64,16.52,2.06
2017/7/23,340.79,64.51,2.07
2017/7/24,342.11,31.89,18.46
2017/7/25,342.17,19.1,22.24
2017/7/26,342,14.63,22.18
2017/7/27,341.75,12.61,22.19
2017/7/28,341.44,11.14,21.74
2017/7/29,341.17,12.09,20.96
2017/7/30,340.88,10.54,20.93
2017/7/31,340.54,9.33,21.73
2017/8/1,340.15,8.13,22.12
2017/8/2,339.71,7.24,22.03
2017/8/3,339.25,6.56,21.97
2017/8/4,338.77,6.18,21.95
2017/8/5,338.28,6.11,21.86
2017/8/6,337.77,5.75,21.8
2017/8/7,337.27,6.32,21.72
2017/8/8,337.25,53.73,20.7
2017/8/9,338.69,51.65,20.76
2017/8/10,339.2,28.37,21.48
2017/8/11,339.23,18.53,21.49
2017/8/12,339.14,20.19,21.5
2017/8/13,339.1,18.89,21.5
2017/8/14,339.04,20.21,21.5
2017/8/15,338.96,18.91,21.48
2017/8/16,338.88,18.59,20.84
2017/8/17,338.93,25.08,20.25
2017/8/18,339.07,23.59,20.02
2017/8/19,339.14,20.59,19.93
2017/8/20,339.1,16.98,19.92
2017/8/21,338.97,14.3,19.45
2017/8/22,338.87,23.54,19.03
2017/8/23,339.18,26.17,18.64
2017/8/24,339.31,27.12,18.91
2017/8/25,340.19,56.82,18.31
2017/8/26,340.86,28.25,17.86
2017/8/27,341.01,19.27,17.93
2017/8/28,340.99,15.37,17.38
2017/8/29,340.9,13.39,17.08
2017/8/30,340.78,12.41,17.1
2017/8/31,340.63,12.04,17.07
2017/9/1,340.47,10.06,15.42
2017/9/2,340.33,9.48,14.51
2017/9/3,340.16,8.47,14.5
2017/9/4,339.97,7.92,14.49
2017/9/5,339.75,6.92,14.48
2017/9/6,339.52,6.57,14.46
2017/9/7,339.27,6.88,14.44
2017/9/8,339.06,7.29,14.12
2017/9/9,338.83,5.77,13.49
2017/9/10,338.58,5.1,13.47
2017/9/11,338.4,6.17,7.14
2017/9/12,338.92,27.92,3.71
2017/9/13,339.32,11.47,2.93
2017/9/14,339.55,9.91,3.01
2017/9/15,339.74,9.01,3.75
2017/9/16,339.88,8.01,3.74
2017/9/17,340.01,10.76,3.81
2017/9/18,342.39,130.2,15.95
2017/9/19,343.67,31.2,20.84
2017/9/20,343.77,23.65,21.51
2017/9/21,343.86,23.25,22.18
2017/9/22,343.78,16.64,21.64
2017/9/23,343.67,17.29,20.86
2017/9/24,343.52,13.48,19.91
2017/9/25,343.33,11.65,18.8
2017/9/26,343.12,10.05,17.88
2017/9/27,342.9,10.02,17.36
2017/9/28,342.76,15.55,17.29
2017/9/29,342.68,10.59,14.08
2017/9/30,342.68,12.06,9.62
2017/10/1,342.67,10.57,15.1
2017/10/2,342.57,9.51,7.77
2017/10/3,342.73,8.84,2.56
2017/10/4,342.89,8.64,4.11
2017/10/5,342.99,7.78,4.97
2017/10/6,343.06,7.61,5.84
2017/10/7,343.15,12.17,6.81
2017/10/8,343.27,9.32,6.82
2017/10/9,343.33,8.61,6.82
2017/10/10,343.37,8.93,7.86
2017/10/11,343.4,10.28,8.49
2017/10/12,343.49,15.24,14.88
2017/10/13,343.47,18.74,17.31
2017/10/14,343.47,13.75,13.04
2017/10/15,343.51,11.22,10.51
2017/10/16,343.52,10.15,10.51
2017/10/17,343.49,9.07,10.5
2017/10/18,343.45,8.67,10.46
2017/10/19,343.39,7.96,10.46
2017/10/20,343.34,11.9,10.47
2017/10/21,343.49,20.01,14.65
2017/10/22,343.85,45.41,17.28
2017/10/23,345.45,100.19,18.57
2017/10/24,346.78,41.53,25.27
2017/10/25,346.89,24.11,26.43
2017/10/26,346.76,18.12,25.09
2017/10/27,346.56,14.65,23.17
2017/10/28,346.33,12.41,21.31
2017/10/29,346.19,22.88,20.17
2017/10/30,346.77,54.61,25.19
2017/10/31,347.1,29.97,28.8
2017/11/1,347,21.58,27.79
2017/11/2,346.8,17.14,25.66
2017/11/3,346.58,14.12,23.41
2017/11/4,346.35,13.28,21.41
2017/11/5,346.14,12.1,19.83
2017/11/6,345.95,11.43,18.66
2017/11/7,345.76,10.54,17.77
2017/11/8,345.57,11.15,17.26
2017/11/9,345.52,16.49,17.24
2017/11/10,345.43,12.38,17.24
2017/11/11,345.37,19.5,17.26
2017/11/12,345.42,16.9,17.27
2017/11/13,345.37,14.37,17.36
2017/11/14,345.27,13.63,17.37
2017/11/15,345.19,14.37,17.36
2017/11/16,345.1,13.62,17.35
2017/11/17,344.98,12.19,17.34
2017/11/18,344.83,11.51,17.39
2017/11/19,344.69,12.61,17.39
2017/11/20,344.53,11.13,17.38
2017/11/21,344.35,10.04,17.39
2017/11/22,344.14,9.7,17.39
2017/11/23,343.93,10.59,17.38
2017/11/24,343.75,10.93,17.36
2017/11/25,343.56,9.94,17.44
2017/11/26,343.39,10.63,13.13
2017/11/27,343.38,9.84,10.55
2017/11/28,343.35,9.48,10.55
2017/11/29,343.36,14.11,10.54
2017/11/30,343.53,15.54,10.54
2017/12/1,343.63,12.32,7.68
2017/12/2,343.77,10.25,5.96
2017/12/3,343.88,9.9,5.97
2017/12/4,344.01,10.64,6
2017/12/5,344.14,10.8,6.02
2017/12/6,344.24,9.34,6.03
2017/12/7,344.33,8.6,6.03
2017/12/8,344.39,8.6,6.03
2017/12/9,344.45,7.52,6.05
2017/12/10,344.49,7.52,6.05
2017/12/11,344.53,7.89,6.05
2017/12/12,344.59,8.27,6.06
2017/12/13,344.64,7.52,6.05
2017/12/14,344.67,6.79,6.05
2017/12/15,344.68,6.42,6.05
2017/12/16,344.69,6.05,6.05
2017/12/17,344.7,6.05,6.05
2017/12/18,344.7,6.19,5.09
2017/12/19,344.75,6.34,4.5
2017/12/20,344.79,5.58,4.48
2017/12/21,344.81,5.23,4.49
2017/12/22,344.83,4.87,4.5
2017/12/23,344.86,6.34,4.5
2017/12/24,344.9,5.96,4.49
2017/12/25,344.98,9.25,4.47
2017/12/26,345.1,8.19,4.46
2017/12/27,345.2,7.45,4.46
2017/12/28,345.27,7.72,5.48
2017/12/29,345.3,6.44,6.07
2017/12/30,345.3,6.63,7.38
2017/12/31,345.25,5.91,8.15
2018/1/1,345.2,6.63,8.13
2018/1/2,345.15,5.89,8.13
2018/1/3,345.09,5.89,8.13
2018/1/4,345.03,5.34,6.81
2018/1/5,345,4.93,6.03
2018/1/6,344.99,5.44,5.07
2018/1/7,344.99,4.13,4.5
2018/1/8,344.99,4.5,4.5
2018/1/9,345.01,6.34,4.5
2018/1/10,345.07,6.73,4.5
2018/1/11,345.11,5.24,4.49
2018/1/12,345.14,5.62,4.5
